Lat(y);Long(x);PGA
-21.750;23.500;0.0977
-21.500;23.500;0.0452
-21.250;23.500;0.0265
-21.000;23.500;0.0167
-35.000;23.750;0.0181
-34.750;23.750;0.0198
-34.500;23.750;0.0233
-34.250;23.750;0.0266
-34.000;23.750;0.0289
-33.750;23.750;0.0294
-33.500;23.750;0.0291
-33.250;23.750;0.0295
-33.000;23.750;0.0310
-32.750;23.750;0.0314
-32.500;23.750;0.0306
-32.250;23.750;0.0307
-32.000;23.750;0.0319
-31.750;23.750;0.0346
-31.500;23.750;0.0388
-31.250;23.750;0.0404
-31.000;23.750;0.0428
-30.750;23.750;0.0455
-30.500;23.750;0.0531
-30.250;23.750;0.0636
-30.000;23.750;0.0742
-29.750;23.750;0.0730
-29.500;23.750;0.0662
-29.250;23.750;0.0588
-29.000;23.750;0.0526
-28.750;23.750;0.0485
-28.500;23.750;0.0418
-28.250;23.750;0.0393
-28.000;23.750;0.0371
-27.750;23.750;0.0368
-27.500;23.750;0.0377
-27.250;23.750;0.0380
-27.000;23.750;0.0393
-26.750;23.750;0.0450
-26.500;23.750;0.0584
-26.250;23.750;0.0600
-26.000;23.750;0.0572
-25.750;23.750;0.0595
-25.500;23.750;0.0673
-25.250;23.750;0.0674
-25.000;23.750;0.0626
-24.750;23.750;0.0595
-24.500;23.750;0.0563
-24.250;23.750;0.0531
-24.000;23.750;0.0370
-23.750;23.750;0.0278
-23.500;23.750;0.0206
-23.250;23.750;0.0191
-23.000;23.750;0.0190
-22.750;23.750;0.0190
-22.500;23.750;0.0185
-22.250;23.750;0.0205
-22.000;23.750;0.0301
-21.750;23.750;0.1576
-21.500;23.750;0.0378
-21.250;23.750;0.0261
-21.000;23.750;0.0250
-35.000;24.000;0.0163
-34.750;24.000;0.0200
-34.500;24.000;0.0240
-34.250;24.000;0.0278
-34.000;24.000;0.0287
-33.750;24.000;0.0292
-33.500;24.000;0.0292
-33.250;24.000;0.0285
-33.000;24.000;0.0301
-32.750;24.000;0.0324
-32.500;24.000;0.0303
-32.250;24.000;0.0304
-32.000;24.000;0.0314
-31.750;24.000;0.0364
-31.500;24.000;0.0394
-31.250;24.000;0.0419
-31.000;24.000;0.0436
-30.750;24.000;0.0506
-30.500;24.000;0.0691
-30.250;24.000;0.0850
-30.000;24.000;0.0849
-29.750;24.000;0.0835
-29.500;24.000;0.0819
-29.250;24.000;0.0749
-29.000;24.000;0.0696
-28.750;24.000;0.0623
-28.500;24.000;0.0563
-28.250;24.000;0.0453
-28.000;24.000;0.0409
-27.750;24.000;0.0380
-27.500;24.000;0.0379
-27.250;24.000;0.0381
-27.000;24.000;0.0383
-26.750;24.000;0.0429
-26.500;24.000;0.0532
-26.250;24.000;0.0582
-26.000;24.000;0.0565
-25.750;24.000;0.0574
-25.500;24.000;0.0604
-25.250;24.000;0.0681
-25.000;24.000;0.0660
-24.750;24.000;0.0607
-24.500;24.000;0.0580
-24.250;24.000;0.0500
-24.000;24.000;0.0397
-23.750;24.000;0.0267
-23.500;24.000;0.0223
-23.250;24.000;0.0197
-23.000;24.000;0.0193
-22.750;24.000;0.0187
-22.500;24.000;0.0194
-22.250;24.000;0.0235
-22.000;24.000;0.0307
-21.750;24.000;0.1589
-21.500;24.000;0.0386
-21.250;24.000;0.0248
-21.000;24.000;0.0193
-35.000;24.250;0.0182
-34.750;24.250;0.0209
-34.500;24.250;0.0268
-34.250;24.250;0.0278
-34.000;24.250;0.0286
-33.750;24.250;0.0289
-33.500;24.250;0.0285
-33.250;24.250;0.0278
-33.000;24.250;0.0301
-32.750;24.250;0.0334
-32.500;24.250;0.0306
-32.250;24.250;0.0308
-32.000;24.250;0.0344
-31.750;24.250;0.0377
-31.500;24.250;0.0416
-31.250;24.250;0.0434
-31.000;24.250;0.0484
-30.750;24.250;0.0603
-30.500;24.250;0.0852
-30.250;24.250;0.0850
-30.000;24.250;0.0858
-29.750;24.250;0.0845
-29.500;24.250;0.0812
-29.250;24.250;0.0786
-29.000;24.250;0.0729
-28.750;24.250;0.0682
-28.500;24.250;0.0595
-28.250;24.250;0.0500
-28.000;24.250;0.0414
-27.750;24.250;0.0392
-27.500;24.250;0.0385
-27.250;24.250;0.0383
-27.000;24.250;0.0382
-26.750;24.250;0.0407
-26.500;24.250;0.0537
-26.250;24.250;0.0556
-26.000;24.250;0.0562
-25.750;24.250;0.0574
-25.500;24.250;0.0595
-25.250;24.250;0.0615
-25.000;24.250;0.0588
-24.750;24.250;0.0575
-24.500;24.250;0.0546
-24.250;24.250;0.0480
-24.000;24.250;0.0307
-23.750;24.250;0.0261
-23.500;24.250;0.0210
-23.250;24.250;0.0200
-23.000;24.250;0.0178
-22.750;24.250;0.0176
-22.500;24.250;0.0176
-22.250;24.250;0.0186
-22.000;24.250;0.0203
-21.750;24.250;0.0279
-21.500;24.250;0.0644
-21.250;24.250;0.0420
-21.000;24.250;0.0293
-35.000;24.500;0.0176
-34.750;24.500;0.0245
-34.500;24.500;0.0267
-34.250;24.500;0.0277
-34.000;24.500;0.0281
-33.750;24.500;0.0284
-33.500;24.500;0.0282
-33.250;24.500;0.0281
-33.000;24.500;0.0287
-32.750;24.500;0.0306
-32.500;24.500;0.0333
-32.250;24.500;0.0332
-32.000;24.500;0.0351
-31.750;24.500;0.0391
-31.500;24.500;0.0415
-31.250;24.500;0.0455
-31.000;24.500;0.0518
-30.750;24.500;0.0744
-30.500;24.500;0.0846
-30.250;24.500;0.0860
-30.000;24.500;0.0862
-29.750;24.500;0.0828
-29.500;24.500;0.0812
-29.250;24.500;0.0798
-29.000;24.500;0.0749
-28.750;24.500;0.0723
-28.500;24.500;0.0682
-28.250;24.500;0.0580
-28.000;24.500;0.0475
-27.750;24.500;0.0404
-27.500;24.500;0.0392
-27.250;24.500;0.0389
-27.000;24.500;0.0393
-26.750;24.500;0.0421
-26.500;24.500;0.0477
-26.250;24.500;0.0523
-26.000;24.500;0.0544
-25.750;24.500;0.0527
-25.500;24.500;0.0521
-25.250;24.500;0.0514
-25.000;24.500;0.0510
-24.750;24.500;0.0513
-24.500;24.500;0.0500
-24.250;24.500;0.0420
-24.000;24.500;0.0334
-23.750;24.500;0.0283
-23.500;24.500;0.0267
-23.250;24.500;0.0234
-23.000;24.500;0.0206
-22.750;24.500;0.0186
-22.500;24.500;0.0181
-22.250;24.500;0.0186
-22.000;24.500;0.0195
-21.750;24.500;0.0224
-21.500;24.500;0.0294
-21.250;24.500;0.1482
-21.000;24.500;0.0360
-35.000;24.750;0.0204
-34.750;24.750;0.0255
-34.500;24.750;0.0273
-34.250;24.750;0.0277
-34.000;24.750;0.0282
-33.750;24.750;0.0280
-33.500;24.750;0.0284
-33.250;24.750;0.0289
-33.000;24.750;0.0296
-32.750;24.750;0.0303
-32.500;24.750;0.0339
-32.250;24.750;0.0338
-32.000;24.750;0.0363
-31.750;24.750;0.0395
-31.500;24.750;0.0430
-31.250;24.750;0.0460
-31.000;24.750;0.0620
-30.750;24.750;0.0783
-30.500;24.750;0.0831
-30.250;24.750;0.0857
-30.000;24.750;0.0833
-29.750;24.750;0.0822
-29.500;24.750;0.0808
-29.250;24.750;0.0792
-29.000;24.750;0.0735
-28.750;24.750;0.0722
-28.500;24.750;0.0665
-28.250;24.750;0.0597
-28.000;24.750;0.0442
-27.750;24.750;0.0404
-27.500;24.750;0.0389
-27.250;24.750;0.0388
-27.000;24.750;0.0397
-26.750;24.750;0.0416
-26.500;24.750;0.0478
-26.250;24.750;0.0507
-26.000;24.750;0.0501
-25.750;24.750;0.0497
-25.500;24.750;0.0493
-25.250;24.750;0.0482
-25.000;24.750;0.0478
-24.750;24.750;0.0480
-24.500;24.750;0.0436
-24.250;24.750;0.0380
-24.000;24.750;0.0320
-23.750;24.750;0.0310
-23.500;24.750;0.0294
-23.250;24.750;0.0278
-23.000;24.750;0.0239
-22.750;24.750;0.0205
-22.500;24.750;0.0178
-22.250;24.750;0.0178
-22.000;24.750;0.0178
-21.750;24.750;0.0179
-21.500;24.750;0.0192
-21.250;24.750;0.0237
-21.000;24.750;0.0290
-35.000;25.000;0.0196
-34.750;25.000;0.0269
-34.500;25.000;0.0273
-34.250;25.000;0.0279
-34.000;25.000;0.0281
-33.750;25.000;0.0285
-33.500;25.000;0.0293
-33.250;25.000;0.0306
-33.000;25.000;0.0309
-32.750;25.000;0.0320
-32.500;25.000;0.0332
-32.250;25.000;0.0346
-32.000;25.000;0.0362
-31.750;25.000;0.0399
-31.500;25.000;0.0421
-31.250;25.000;0.0465
-31.000;25.000;0.0565
-30.750;25.000;0.0792
-30.500;25.000;0.0811
-30.250;25.000;0.0841
-30.000;25.000;0.0837
-29.750;25.000;0.0836
-29.500;25.000;0.0835
-29.250;25.000;0.0791
-29.000;25.000;0.0741
-28.750;25.000;0.0717
-28.500;25.000;0.0706
-28.250;25.000;0.0609
-28.000;25.000;0.0529
-27.750;25.000;0.0472
-27.500;25.000;0.0476
-27.250;25.000;0.0485
-27.000;25.000;0.0490
-26.750;25.000;0.0504
-26.500;25.000;0.0526
-26.250;25.000;0.0541
-26.000;25.000;0.0536
-25.750;25.000;0.0525
-25.500;25.000;0.0506
-25.250;25.000;0.0475
-25.000;25.000;0.0457
-24.750;25.000;0.0418
-24.500;25.000;0.0398
-24.250;25.000;0.0373
-24.000;25.000;0.0362
-23.750;25.000;0.0352
-23.500;25.000;0.0328
-23.250;25.000;0.0300
-23.000;25.000;0.0286
-22.750;25.000;0.0255
-22.500;25.000;0.0224
-22.250;25.000;0.0191
-22.000;25.000;0.0176
-21.750;25.000;0.0174
-21.500;25.000;0.0183
-21.250;25.000;0.0204
-21.000;25.000;0.0274
-35.000;25.250;0.0249
-34.750;25.250;0.0279
-34.500;25.250;0.0280
-34.250;25.250;0.0283
-34.000;25.250;0.0284
-33.750;25.250;0.0288
-33.500;25.250;0.0301
-33.250;25.250;0.0310
-33.000;25.250;0.0333
-32.750;25.250;0.0345
-32.500;25.250;0.0344
-32.250;25.250;0.0343
-32.000;25.250;0.0380
-31.750;25.250;0.0399
-31.500;25.250;0.0428
-31.250;25.250;0.0466
-31.000;25.250;0.0618
-30.750;25.250;0.0799
-30.500;25.250;0.0819
-30.250;25.250;0.0840
-30.000;25.250;0.0834
-29.750;25.250;0.0826
-29.500;25.250;0.0810
-29.250;25.250;0.0771
-29.000;25.250;0.0725
-28.750;25.250;0.0725
-28.500;25.250;0.0695
-28.250;25.250;0.0634
-28.000;25.250;0.0517
-27.750;25.250;0.0499
-27.500;25.250;0.0527
-27.250;25.250;0.0539
-27.000;25.250;0.0521
-26.750;25.250;0.0506
-26.500;25.250;0.0492
-26.250;25.250;0.0489
-26.000;25.250;0.0478
-25.750;25.250;0.0473
-25.500;25.250;0.0457
-25.250;25.250;0.0449
-25.000;25.250;0.0418
-24.750;25.250;0.0394
-24.500;25.250;0.0382
-24.250;25.250;0.0380
-24.000;25.250;0.0374
-23.750;25.250;0.0358
-23.500;25.250;0.0327
-23.250;25.250;0.0307
-23.000;25.250;0.0286
-22.750;25.250;0.0265
-22.500;25.250;0.0223
-22.250;25.250;0.0203
-22.000;25.250;0.0161
-21.750;25.250;0.0160
-21.500;25.250;0.0161
-21.250;25.250;0.0166
-21.000;25.250;0.0173
-35.000;25.500;0.0201
-34.750;25.500;0.0296
-34.500;25.500;0.0296
-34.250;25.500;0.0296
-34.000;25.500;0.0287
-33.750;25.500;0.0288
-33.500;25.500;0.0296
-33.250;25.500;0.0325
-33.000;25.500;0.0343
-32.750;25.500;0.0354
-32.500;25.500;0.0357
-32.250;25.500;0.0346
-32.000;25.500;0.0354
-31.750;25.500;0.0392
-31.500;25.500;0.0421
-31.250;25.500;0.0470
-31.000;25.500;0.0553
-30.750;25.500;0.0721
-30.500;25.500;0.0807
-30.250;25.500;0.0831
-30.000;25.500;0.0842
-29.750;25.500;0.0835
-29.500;25.500;0.0805
-29.250;25.500;0.0732
-29.000;25.500;0.0725
-28.750;25.500;0.0746
-28.500;25.500;0.0736
-28.250;25.500;0.0663
-28.000;25.500;0.0591
-27.750;25.500;0.0588
-27.500;25.500;0.0639
-27.250;25.500;0.0693
-27.000;25.500;0.0705
-26.750;25.500;0.0665
-26.500;25.500;0.0640
-26.250;25.500;0.0612
-26.000;25.500;0.0604
-25.750;25.500;0.0577
-25.500;25.500;0.0535
-25.250;25.500;0.0492
-25.000;25.500;0.0455
-24.750;25.500;0.0402
-24.500;25.500;0.0401
-24.250;25.500;0.0404
-24.000;25.500;0.0392
-23.750;25.500;0.0365
-23.500;25.500;0.0351
-23.250;25.500;0.0324
-23.000;25.500;0.0307
-22.750;25.500;0.0286
-22.500;25.500;0.0264
-22.250;25.500;0.0212
-22.000;25.500;0.0200
-21.750;25.500;0.0172
-21.500;25.500;0.0173
-21.250;25.500;0.0174
-21.000;25.500;0.0187
-35.000;25.750;0.0228
-34.750;25.750;0.0306
-34.500;25.750;0.0310
-34.250;25.750;0.0301
-34.000;25.750;0.0288
-33.750;25.750;0.0289
-33.500;25.750;0.0303
-33.250;25.750;0.0326
-33.000;25.750;0.0348
-32.750;25.750;0.0353
-32.500;25.750;0.0358
-32.250;25.750;0.0358
-32.000;25.750;0.0356
-31.750;25.750;0.0378
-31.500;25.750;0.0421
-31.250;25.750;0.0463
-31.000;25.750;0.0569
-30.750;25.750;0.0673
-30.500;25.750;0.0852
-30.250;25.750;0.0873
-30.000;25.750;0.0867
-29.750;25.750;0.0831
-29.500;25.750;0.0743
-29.250;25.750;0.0706
-29.000;25.750;0.0742
-28.750;25.750;0.0760
-28.500;25.750;0.0715
-28.250;25.750;0.0665
-28.000;25.750;0.0608
-27.750;25.750;0.0659
-27.500;25.750;0.0766
-27.250;25.750;0.0800
-27.000;25.750;0.0788
-26.750;25.750;0.0773
-26.500;25.750;0.0726
-26.250;25.750;0.0715
-26.000;25.750;0.0619
-25.750;25.750;0.0566
-25.500;25.750;0.0486
-25.250;25.750;0.0451
-25.000;25.750;0.0406
-24.750;25.750;0.0397
-24.500;25.750;0.0416
-24.250;25.750;0.0409
-24.000;25.750;0.0387
-23.750;25.750;0.0371
-23.500;25.750;0.0350
-23.250;25.750;0.0331
-23.000;25.750;0.0308
-22.750;25.750;0.0295
-22.500;25.750;0.0264
-22.250;25.750;0.0221
-22.000;25.750;0.0195
-21.750;25.750;0.0160
-21.500;25.750;0.0159
-21.250;25.750;0.0137
-21.000;25.750;0.0151
-35.000;26.000;0.0200
-34.750;26.000;0.0278
-34.500;26.000;0.0321
-34.250;26.000;0.0311
-34.000;26.000;0.0302
-33.750;26.000;0.0299
-33.500;26.000;0.0302
-33.250;26.000;0.0310
-33.000;26.000;0.0328
-32.750;26.000;0.0346
-32.500;26.000;0.0353
-32.250;26.000;0.0369
-32.000;26.000;0.0366
-31.750;26.000;0.0359
-31.500;26.000;0.0379
-31.250;26.000;0.0459
-31.000;26.000;0.0532
-30.750;26.000;0.0650
-30.500;26.000;0.0755
-30.250;26.000;0.0880
-30.000;26.000;0.0884
-29.750;26.000;0.0840
-29.500;26.000;0.0779
-29.250;26.000;0.0715
-29.000;26.000;0.0748
-28.750;26.000;0.0769
-28.500;26.000;0.0729
-28.250;26.000;0.0665
-28.000;26.000;0.0902
-27.750;26.000;0.4251
-27.500;26.000;0.2121
-27.250;26.000;0.0935
-27.000;26.000;0.1110
-26.750;26.000;0.3484
-26.500;26.000;1.2740
-26.250;26.000;0.1339
-26.000;26.000;0.0886
-25.750;26.000;0.0785
-25.500;26.000;0.0718
-25.250;26.000;0.0603
-25.000;26.000;0.0520
-24.750;26.000;0.0471
-24.500;26.000;0.0453
-24.250;26.000;0.0432
-24.000;26.000;0.0410
-23.750;26.000;0.0387
-23.500;26.000;0.0375
-23.250;26.000;0.0349
-23.000;26.000;0.0330
-22.750;26.000;0.0303
-22.500;26.000;0.0290
-22.250;26.000;0.0239
-22.000;26.000;0.0206
-21.750;26.000;0.0173
-21.500;26.000;0.0139
-21.250;26.000;0.0142
-21.000;26.000;0.0148
-35.000;26.250;0.0202
-34.750;26.250;0.0218
-34.500;26.250;0.0320
-34.250;26.250;0.0327
-34.000;26.250;0.0320
-33.750;26.250;0.0316
-33.500;26.250;0.0305
-33.250;26.250;0.0306
-33.000;26.250;0.0318
-32.750;26.250;0.0330
-32.500;26.250;0.0354
-32.250;26.250;0.0367
-32.000;26.250;0.0358
-31.750;26.250;0.0351
-31.500;26.250;0.0412
-31.250;26.250;0.0501
-31.000;26.250;0.0573
-30.750;26.250;0.0595
-30.500;26.250;0.0695
-30.250;26.250;0.0794
-30.000;26.250;0.0810
-29.750;26.250;0.0816
-29.500;26.250;0.0782
-29.250;26.250;0.0757
-29.000;26.250;0.0755
-28.750;26.250;0.0744
-28.500;26.250;0.0685
-28.250;26.250;0.0738
-28.000;26.250;0.0774
-27.750;26.250;0.0794
-27.500;26.250;0.0900
-27.250;26.250;0.1087
-27.000;26.250;0.1166
-26.750;26.250;0.1086
-26.500;26.250;0.0965
-26.250;26.250;0.0905
-26.000;26.250;0.0877
-25.750;26.250;0.0798
-25.500;26.250;0.0708
-25.250;26.250;0.0619
-25.000;26.250;0.0483
-24.750;26.250;0.0449
-24.500;26.250;0.0441
-24.250;26.250;0.0435
-24.000;26.250;0.0409
-23.750;26.250;0.0394
-23.500;26.250;0.0376
-23.250;26.250;0.0356
-23.000;26.250;0.0324
-22.750;26.250;0.0305
-22.500;26.250;0.0280
-22.250;26.250;0.0244
-22.000;26.250;0.0198
-21.750;26.250;0.0173
-21.500;26.250;0.0125
-21.250;26.250;0.0117
-21.000;26.250;0.0122
-35.000;26.500;0.0160
-34.750;26.500;0.0233
-34.500;26.500;0.0289
-34.250;26.500;0.0325
-34.000;26.500;0.0327
-33.750;26.500;0.0322
-33.500;26.500;0.0305
-33.250;26.500;0.0300
-33.000;26.500;0.0300
-32.750;26.500;0.0307
-32.500;26.500;0.0323
-32.250;26.500;0.0346
-32.000;26.500;0.0349
-31.750;26.500;0.0358
-31.500;26.500;0.0444
-31.250;26.500;0.0554
-31.000;26.500;0.0561
-30.750;26.500;0.0561
-30.500;26.500;0.0577
-30.250;26.500;0.0599
-30.000;26.500;0.0639
-29.750;26.500;0.0703
-29.500;26.500;0.0718
-29.250;26.500;0.0704
-29.000;26.500;0.0662
-28.750;26.500;0.0662
-28.500;26.500;0.0642
-28.250;26.500;0.0985
-28.000;26.500;0.4617
-27.750;26.500;0.4099
-27.500;26.500;0.1151
-27.250;26.500;0.1197
-27.000;26.500;0.3165
-26.750;26.500;1.9080
-26.500;26.500;0.2240
-26.250;26.500;0.1009
-26.000;26.500;0.1037
-25.750;26.500;0.0945
-25.500;26.500;0.0833
-25.250;26.500;0.0744
-25.000;26.500;0.0637
-24.750;26.500;0.0517
-24.500;26.500;0.0476
-24.250;26.500;0.0448
-24.000;26.500;0.0428
-23.750;26.500;0.0399
-23.500;26.500;0.0386
-23.250;26.500;0.0363
-23.000;26.500;0.0347
-22.750;26.500;0.0321
-22.500;26.500;0.0301
-22.250;26.500;0.0260
-22.000;26.500;0.0212
-21.750;26.500;0.0184
-21.500;26.500;0.0163
-21.250;26.500;0.0125
-21.000;26.500;0.0127
-35.000;26.750;0.0139
-34.750;26.750;0.0187
-34.500;26.750;0.0302
-34.250;26.750;0.0315
-34.000;26.750;0.0316
-33.750;26.750;0.0309
-33.500;26.750;0.0296
-33.250;26.750;0.0294
-33.000;26.750;0.0295
-32.750;26.750;0.0304
-32.500;26.750;0.0322
-32.250;26.750;0.0333
-32.000;26.750;0.0335
-31.750;26.750;0.0380
-31.500;26.750;0.0523
-31.250;26.750;0.0564
-31.000;26.750;0.0563
-30.750;26.750;0.0577
-30.500;26.750;0.0600
-30.250;26.750;0.0588
-30.000;26.750;0.0593
-29.750;26.750;0.0613
-29.500;26.750;0.0657
-29.250;26.750;0.0658
-29.000;26.750;0.0637
-28.750;26.750;0.0666
-28.500;26.750;0.1626
-28.250;26.750;3.7794
-28.000;26.750;0.8277
-27.750;26.750;0.1156
-27.500;26.750;0.1296
-27.250;26.750;0.8778
-27.000;26.750;4.6007
-26.750;26.750;0.3436
-26.500;26.750;0.1049
-26.250;26.750;0.0917
-26.000;26.750;0.0888
-25.750;26.750;0.0874
-25.500;26.750;0.0794
-25.250;26.750;0.0723
-25.000;26.750;0.0573
-24.750;26.750;0.0482
-24.500;26.750;0.0443
-24.250;26.750;0.0441
-24.000;26.750;0.0422
-23.750;26.750;0.0404
-23.500;26.750;0.0386
-23.250;26.750;0.0370
-23.000;26.750;0.0351
-22.750;26.750;0.0331
-22.500;26.750;0.0294
-22.250;26.750;0.0265
-22.000;26.750;0.0205
-21.750;26.750;0.0190
-21.500;26.750;0.0160
-21.250;26.750;0.0129
-21.000;26.750;0.0123
-35.000;27.000;0.0120
-34.750;27.000;0.0172
-34.500;27.000;0.0224
-34.250;27.000;0.0307
-34.000;27.000;0.0310
-33.750;27.000;0.0294
-33.500;27.000;0.0288
-33.250;27.000;0.0290
-33.000;27.000;0.0292
-32.750;27.000;0.0304
-32.500;27.000;0.0310
-32.250;27.000;0.0317
-32.000;27.000;0.0312
-31.750;27.000;0.0404
-31.500;27.000;0.0505
-31.250;27.000;0.0563
-31.000;27.000;0.0589
-30.750;27.000;0.0633
-30.500;27.000;0.0633
-30.250;27.000;0.0629
-30.000;27.000;0.0612
-29.750;27.000;0.0606
-29.500;27.000;0.0607
-29.250;27.000;0.0605
-29.000;27.000;0.0582
-28.750;27.000;0.0660
-28.500;27.000;0.0645
-28.250;27.000;0.0792
-28.000;27.000;0.1083
-27.750;27.000;0.0950
-27.500;27.000;0.1036
-27.250;27.000;0.1151
-27.000;27.000;0.1397
-26.750;27.000;0.1379
-26.500;27.000;0.1204
-26.250;27.000;0.3934
-26.000;27.000;2.0382
-25.750;27.000;0.1492
-25.500;27.000;0.0887
-25.250;27.000;0.0760
-25.000;27.000;0.0689
-24.750;27.000;0.0568
-24.500;27.000;0.0494
-24.250;27.000;0.0440
-24.000;27.000;0.0429
-23.750;27.000;0.0427
-23.500;27.000;0.0415
-23.250;27.000;0.0388
-23.000;27.000;0.0360
-22.750;27.000;0.0309
-22.500;27.000;0.0295
-22.250;27.000;0.0245
-22.000;27.000;0.0209
-21.750;27.000;0.0198
-21.500;27.000;0.0190
-21.250;27.000;0.0165
-21.000;27.000;0.0152
-35.000;27.250;0.0129
-34.750;27.250;0.0159
-34.500;27.250;0.0236
-34.250;27.250;0.0297
-34.000;27.250;0.0297
-33.750;27.250;0.0283
-33.500;27.250;0.0285
-33.250;27.250;0.0289
-33.000;27.250;0.0294
-32.750;27.250;0.0303
-32.500;27.250;0.0308
-32.250;27.250;0.0305
-32.000;27.250;0.0310
-31.750;27.250;0.0409
-31.500;27.250;0.0522
-31.250;27.250;0.0571
-31.000;27.250;0.0630
-30.750;27.250;0.0640
-30.500;27.250;0.0638
-30.250;27.250;0.0638
-30.000;27.250;0.0612
-29.750;27.250;0.0606
-29.500;27.250;0.0604
-29.250;27.250;0.0599
-29.000;27.250;0.0591
-28.750;27.250;0.0655
-28.500;27.250;0.0684
-28.250;27.250;0.0822
-28.000;27.250;0.0852
-27.750;27.250;0.0877
-27.500;27.250;0.1090
-27.250;27.250;0.1200
-27.000;27.250;0.1270
-26.750;27.250;0.1434
-26.500;27.250;0.1905
-26.250;27.250;0.1505
-26.000;27.250;0.0962
-25.750;27.250;0.0920
-25.500;27.250;0.0794
-25.250;27.250;0.0712
-25.000;27.250;0.0602
-24.750;27.250;0.0535
-24.500;27.250;0.0436
-24.250;27.250;0.0404
-24.000;27.250;0.0402
-23.750;27.250;0.0417
-23.500;27.250;0.0411
-23.250;27.250;0.0390
-23.000;27.250;0.0329
-22.750;27.250;0.0301
-22.500;27.250;0.0267
-22.250;27.250;0.0227
-22.000;27.250;0.0204
-21.750;27.250;0.0199
-21.500;27.250;0.0189
-21.250;27.250;0.0179
-21.000;27.250;0.0151
-35.000;27.500;0.0110
-34.750;27.500;0.0139
-34.500;27.500;0.0169
-34.250;27.500;0.0244
-34.000;27.500;0.0287
-33.750;27.500;0.0280
-33.500;27.500;0.0272
-33.250;27.500;0.0281
-33.000;27.500;0.0287
-32.750;27.500;0.0295
-32.500;27.500;0.0295
-32.250;27.500;0.0274
-32.000;27.500;0.0278
-31.750;27.500;0.0393
-31.500;27.500;0.0494
-31.250;27.500;0.0589
-31.000;27.500;0.0622
-30.750;27.500;0.0629
-30.500;27.500;0.0632
-30.250;27.500;0.0634
-30.000;27.500;0.0615
-29.750;27.500;0.0611
-29.500;27.500;0.0610
-29.250;27.500;0.0586
-29.000;27.500;0.0545
-28.750;27.500;0.0615
-28.500;27.500;0.0647
-28.250;27.500;0.0687
-28.000;27.500;0.0758
-27.750;27.500;0.0819
-27.500;27.500;0.0990
-27.250;27.500;0.1117
-27.000;27.500;0.1122
-26.750;27.500;0.1015
-26.500;27.500;0.2295
-26.250;27.500;1.3793
-26.000;27.500;0.1948
-25.750;27.500;0.1574
-25.500;27.500;0.0834
-25.250;27.500;0.0717
-25.000;27.500;0.0673
-24.750;27.500;0.0590
-24.500;27.500;0.0494
-24.250;27.500;0.0403
-24.000;27.500;0.0380
-23.750;27.500;0.0376
-23.500;27.500;0.0378
-23.250;27.500;0.0360
-23.000;27.500;0.0319
-22.750;27.500;0.0291
-22.500;27.500;0.0276
-22.250;27.500;0.0239
-22.000;27.500;0.0213
-21.750;27.500;0.0205
-21.500;27.500;0.0202
-21.250;27.500;0.0204
-21.000;27.500;0.0171
-35.000;27.750;0.0110
-34.750;27.750;0.0126
-34.500;27.750;0.0166
-34.250;27.750;0.0199
-34.000;27.750;0.0264
-33.750;27.750;0.0267
-33.500;27.750;0.0254
-33.250;27.750;0.0260
-33.000;27.750;0.0273
-32.750;27.750;0.0276
-32.500;27.750;0.0260
-32.250;27.750;0.0252
-32.000;27.750;0.0285
-31.750;27.750;0.0367
-31.500;27.750;0.0531
-31.250;27.750;0.0585
-31.000;27.750;0.0614
-30.750;27.750;0.0618
-30.500;27.750;0.0634
-30.250;27.750;0.0631
-30.000;27.750;0.0629
-29.750;27.750;0.0630
-29.500;27.750;0.0626
-29.250;27.750;0.0596
-29.000;27.750;0.0556
-28.750;27.750;0.0586
-28.500;27.750;0.0622
-28.250;27.750;0.0655
-28.000;27.750;0.0765
-27.750;27.750;0.0803
-27.500;27.750;0.1004
-27.250;27.750;0.1079
-27.000;27.750;0.1043
-26.750;27.750;0.1922
-26.500;27.750;0.3589
-26.250;27.750;0.2413
-26.000;27.750;0.0894
-25.750;27.750;0.0845
-25.500;27.750;0.0755
-25.250;27.750;0.0700
-25.000;27.750;0.0616
-24.750;27.750;0.0585
-24.500;27.750;0.0475
-24.250;27.750;0.0401
-24.000;27.750;0.0369
-23.750;27.750;0.0364
-23.500;27.750;0.0363
-23.250;27.750;0.0349
-23.000;27.750;0.0308
-22.750;27.750;0.0297
-22.500;27.750;0.0276
-22.250;27.750;0.0253
-22.000;27.750;0.0214
-21.750;27.750;0.0206
-21.500;27.750;0.0205
-21.250;27.750;0.0216
-21.000;27.750;0.0181
-35.000;28.000;0.0109
-34.750;28.000;0.0110
-34.500;28.000;0.0131
-34.250;28.000;0.0167
-34.000;28.000;0.0188
-33.750;28.000;0.0205
-33.500;28.000;0.0207
-33.250;28.000;0.0213
-33.000;28.000;0.0217
-32.750;28.000;0.0220
-32.500;28.000;0.0220
-32.250;28.000;0.0235
-32.000;28.000;0.0260
-31.750;28.000;0.0339
-31.500;28.000;0.0451
-31.250;28.000;0.0595
-31.000;28.000;0.0605
-30.750;28.000;0.0607
-30.500;28.000;0.0620
-30.250;28.000;0.0640
-30.000;28.000;0.0663
-29.750;28.000;0.0673
-29.500;28.000;0.0660
-29.250;28.000;0.0571
-29.000;28.000;0.0514
